dataset,size,quality,algorithm,signal,seed,mi_value
merfish,3494,0.2016475,SCVI,cur_idx,2303,1.07718
merfish,3494,0.2016475,SCVI,cur_idx,2701,1.11592
merfish,3494,0.3009156,PCA,cur_idx,1404,1.07445
merfish,3494,0.3009156,PCA,cur_idx,2303,1.02231
merfish,3494,0.3009156,PCA,cur_idx,2701,1.08131
merfish,3494,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,3494,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,3494,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,3494,0.3009156,SCVI,cur_idx,1404,1.25453
merfish,3494,0.3009156,SCVI,cur_idx,2303,1.11076
merfish,3494,0.3009156,SCVI,cur_idx,2701,1.11232
merfish,3494,0.4490518,PCA,cur_idx,1404,1.31034
merfish,3494,0.4490518,PCA,cur_idx,2303,1.27105
merfish,3494,0.4490518,PCA,cur_idx,2701,1.34692
merfish,3494,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,3494,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,3494,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,3494,0.4490518,SCVI,cur_idx,1404,1.47456
merfish,3494,0.4490518,SCVI,cur_idx,2303,1.36832
merfish,3494,0.4490518,SCVI,cur_idx,2701,1.4489
merfish,3494,0.6701133,PCA,cur_idx,1404,1.44689
merfish,3494,0.6701133,PCA,cur_idx,2303,1.44538
merfish,3494,0.6701133,PCA,cur_idx,2701,1.48937
merfish,3494,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,3494,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,3494,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,3494,0.6701133,SCVI,cur_idx,1404,1.5945
merfish,3494,0.6701133,SCVI,cur_idx,2303,1.50755
merfish,3494,0.6701133,SCVI,cur_idx,2701,1.62692
merfish,3494,1.0,PCA,cur_idx,1404,1.58547
merfish,3494,1.0,PCA,cur_idx,2303,1.62228
merfish,3494,1.0,PCA,cur_idx,2701,1.64815
merfish,3494,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,3494,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,3494,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,3494,1.0,SCVI,cur_idx,1404,1.77272
merfish,3494,1.0,SCVI,cur_idx,2303,1.75565
merfish,3494,1.0,SCVI,cur_idx,2701,1.71506
merfish,7113,0.027248,PCA,cur_idx,1404,0.1621
merfish,7113,0.027248,PCA,cur_idx,2303,0.11695
merfish,7113,0.027248,PCA,cur_idx,2701,0.11136
merfish,7113,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,7113,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,7113,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,7113,0.027248,SCVI,cur_idx,1404,0.18183
merfish,7113,0.027248,SCVI,cur_idx,2303,0.23632
merfish,7113,0.027248,SCVI,cur_idx,2701,0.24097
merfish,7113,0.0406617,PCA,cur_idx,1404,0.21122
merfish,7113,0.0406617,PCA,cur_idx,2303,0.23427
merfish,7113,0.0406617,PCA,cur_idx,2701,0.23615
merfish,7113,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,7113,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,7113,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,7113,0.0406617,SCVI,cur_idx,1404,0.34238
merfish,7113,0.0406617,SCVI,cur_idx,2303,0.37243
merfish,7113,0.0406617,SCVI,cur_idx,2701,0.41049
merfish,7113,0.0606789,PCA,cur_idx,1404,0.24029
merfish,7113,0.0606789,PCA,cur_idx,2303,0.32287
merfish,7113,0.0606789,PCA,cur_idx,2701,0.29823
merfish,7113,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,7113,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,7113,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,7113,0.0606789,SCVI,cur_idx,1404,0.48202
merfish,7113,0.0606789,SCVI,cur_idx,2303,0.46823
merfish,7113,0.0606789,SCVI,cur_idx,2701,0.38272
merfish,7113,0.0905502,PCA,cur_idx,1404,0.39487
merfish,7113,0.0905502,PCA,cur_idx,2303,0.43828
merfish,7113,0.0905502,PCA,cur_idx,2701,0.44388
merfish,7113,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,7113,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,7113,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,7113,0.0905502,SCVI,cur_idx,1404,0.65002
merfish,7113,0.0905502,SCVI,cur_idx,2303,0.72046
merfish,7113,0.0905502,SCVI,cur_idx,2701,0.67951
merfish,7113,0.1351267,PCA,cur_idx,1404,0.62379
merfish,7113,0.1351267,PCA,cur_idx,2303,0.61784
merfish,7113,0.1351267,PCA,cur_idx,2701,0.60142
merfish,7113,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,7113,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,7113,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,7113,0.1351267,SCVI,cur_idx,1404,0.88947
merfish,7113,0.1351267,SCVI,cur_idx,2303,0.89761
merfish,7113,0.1351267,SCVI,cur_idx,2701,0.85795
merfish,7113,0.2016475,PCA,cur_idx,1404,0.82624
merfish,7113,0.2016475,PCA,cur_idx,2303,0.77165
merfish,7113,0.2016475,PCA,cur_idx,2701,0.78452
merfish,7113,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,7113,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,7113,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,7113,0.2016475,SCVI,cur_idx,1404,1.08747
merfish,7113,0.2016475,SCVI,cur_idx,2303,1.04445
merfish,7113,0.2016475,SCVI,cur_idx,2701,1.08606
merfish,7113,0.3009156,PCA,cur_idx,1404,1.08641
merfish,7113,0.3009156,PCA,cur_idx,2303,1.10109
merfish,7113,0.3009156,PCA,cur_idx,2701,1.10682
merfish,7113,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,7113,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,7113,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,7113,0.3009156,SCVI,cur_idx,1404,1.27435
merfish,7113,0.3009156,SCVI,cur_idx,2303,1.23069
merfish,7113,0.3009156,SCVI,cur_idx,2701,1.24839
merfish,7113,0.4490518,PCA,cur_idx,1404,1.3669
merfish,7113,0.4490518,PCA,cur_idx,2303,1.28374
merfish,7113,0.4490518,PCA,cur_idx,2701,1.35248
merfish,7113,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,7113,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,7113,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,7113,0.4490518,SCVI,cur_idx,1404,1.47864
merfish,7113,0.4490518,SCVI,cur_idx,2303,1.44948
merfish,7113,0.4490518,SCVI,cur_idx,2701,1.50643
merfish,7113,0.6701133,PCA,cur_idx,1404,1.43698
merfish,7113,0.6701133,PCA,cur_idx,2303,1.37273
merfish,7113,0.6701133,PCA,cur_idx,2701,1.51892
merfish,7113,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,7113,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,7113,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,7113,0.6701133,SCVI,cur_idx,1404,1.71078
merfish,7113,0.6701133,SCVI,cur_idx,2303,1.51504
merfish,7113,0.6701133,SCVI,cur_idx,2701,1.64661
merfish,7113,1.0,PCA,cur_idx,1404,1.6048
merfish,7113,1.0,PCA,cur_idx,2303,1.61243
merfish,7113,1.0,PCA,cur_idx,2701,1.58937
merfish,7113,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,7113,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,7113,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,7113,1.0,SCVI,cur_idx,1404,1.76928
merfish,7113,1.0,SCVI,cur_idx,2303,1.80575
merfish,7113,1.0,SCVI,cur_idx,2701,1.86497
merfish,14480,0.027248,PCA,cur_idx,1404,0.08166
merfish,14480,0.027248,PCA,cur_idx,2303,0.10818
merfish,14480,0.027248,PCA,cur_idx,2701,0.06928
merfish,14480,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,14480,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,14480,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,14480,0.027248,SCVI,cur_idx,1404,0.19223
merfish,14480,0.027248,SCVI,cur_idx,2303,0.23946
merfish,14480,0.027248,SCVI,cur_idx,2701,0.199
merfish,14480,0.0406617,PCA,cur_idx,1404,0.17937
merfish,14480,0.0406617,PCA,cur_idx,2303,0.17877
merfish,14480,0.0406617,PCA,cur_idx,2701,0.25057
merfish,14480,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,14480,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,14480,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,14480,0.0406617,SCVI,cur_idx,1404,0.36074
merfish,14480,0.0406617,SCVI,cur_idx,2303,0.36756
merfish,14480,0.0406617,SCVI,cur_idx,2701,0.37018
merfish,14480,0.0606789,PCA,cur_idx,1404,0.25371
merfish,14480,0.0606789,PCA,cur_idx,2303,0.29648
merfish,14480,0.0606789,PCA,cur_idx,2701,0.22522
merfish,14480,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,14480,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,14480,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,14480,0.0606789,SCVI,cur_idx,1404,0.51375
merfish,14480,0.0606789,SCVI,cur_idx,2303,0.45478
merfish,14480,0.0606789,SCVI,cur_idx,2701,0.37023
merfish,14480,0.0905502,PCA,cur_idx,1404,0.32061
merfish,14480,0.0905502,PCA,cur_idx,2303,0.41676
merfish,14480,0.0905502,PCA,cur_idx,2701,0.36181
merfish,14480,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,14480,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,14480,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,14480,0.0905502,SCVI,cur_idx,1404,0.77951
merfish,14480,0.0905502,SCVI,cur_idx,2303,0.70945
merfish,14480,0.0905502,SCVI,cur_idx,2701,0.6749
merfish,14480,0.1351267,PCA,cur_idx,1404,0.57553
merfish,14480,0.1351267,PCA,cur_idx,2303,0.64266
merfish,14480,0.1351267,PCA,cur_idx,2701,0.55
merfish,14480,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,14480,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,14480,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,14480,0.1351267,SCVI,cur_idx,1404,0.8589
merfish,14480,0.1351267,SCVI,cur_idx,2303,0.92736
merfish,14480,0.1351267,SCVI,cur_idx,2701,0.87697
merfish,14480,0.2016475,PCA,cur_idx,1404,0.84409
merfish,14480,0.2016475,PCA,cur_idx,2303,0.86354
merfish,14480,0.2016475,PCA,cur_idx,2701,0.8523
merfish,14480,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,14480,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,14480,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,14480,0.2016475,SCVI,cur_idx,1404,1.1142
merfish,14480,0.2016475,SCVI,cur_idx,2303,1.12469
merfish,14480,0.2016475,SCVI,cur_idx,2701,1.11773
merfish,14480,0.3009156,PCA,cur_idx,1404,1.03777
merfish,14480,0.3009156,PCA,cur_idx,2303,1.09211
merfish,14480,0.3009156,PCA,cur_idx,2701,1.13942
merfish,14480,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,14480,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,14480,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,14480,0.3009156,SCVI,cur_idx,1404,1.31633
merfish,14480,0.3009156,SCVI,cur_idx,2303,1.29255
merfish,14480,0.3009156,SCVI,cur_idx,2701,1.31402
merfish,14480,0.4490518,PCA,cur_idx,1404,1.30388
merfish,14480,0.4490518,PCA,cur_idx,2303,1.2876
merfish,14480,0.4490518,PCA,cur_idx,2701,1.29708
merfish,14480,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,14480,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,14480,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,14480,0.4490518,SCVI,cur_idx,1404,1.45494
merfish,14480,0.4490518,SCVI,cur_idx,2303,1.47372
merfish,14480,0.4490518,SCVI,cur_idx,2701,1.54271
merfish,14480,0.6701133,PCA,cur_idx,1404,1.46012
merfish,14480,0.6701133,PCA,cur_idx,2303,1.36431
merfish,14480,0.6701133,PCA,cur_idx,2701,1.49684
merfish,14480,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,14480,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,14480,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,14480,0.6701133,SCVI,cur_idx,1404,1.737
merfish,14480,0.6701133,SCVI,cur_idx,2303,1.61102
merfish,14480,0.6701133,SCVI,cur_idx,2701,1.75535
merfish,14480,1.0,PCA,cur_idx,1404,1.59052
merfish,14480,1.0,PCA,cur_idx,2303,1.56375
merfish,14480,1.0,PCA,cur_idx,2701,1.62468
merfish,14480,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,14480,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,14480,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,14480,1.0,SCVI,cur_idx,1404,1.81408
merfish,14480,1.0,SCVI,cur_idx,2303,1.79252
merfish,14480,1.0,SCVI,cur_idx,2701,1.91695
merfish,29475,0.027248,PCA,cur_idx,1404,0.08669
merfish,29475,0.027248,PCA,cur_idx,2303,0.15465
merfish,29475,0.027248,PCA,cur_idx,2701,0.1446
merfish,29475,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,29475,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,29475,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,29475,0.027248,SCVI,cur_idx,1404,0.26346
merfish,29475,0.027248,SCVI,cur_idx,2303,0.24061
merfish,29475,0.027248,SCVI,cur_idx,2701,0.23286
merfish,29475,0.0406617,PCA,cur_idx,1404,0.15632
merfish,29475,0.0406617,PCA,cur_idx,2303,0.15632
merfish,29475,0.0406617,PCA,cur_idx,2701,0.21386
merfish,29475,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,29475,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,29475,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,29475,0.0406617,SCVI,cur_idx,1404,0.43133
merfish,29475,0.0406617,SCVI,cur_idx,2303,0.33451
merfish,29475,0.0406617,SCVI,cur_idx,2701,0.41461
merfish,29475,0.0606789,PCA,cur_idx,1404,0.25607
merfish,29475,0.0606789,PCA,cur_idx,2303,0.25048
merfish,29475,0.0606789,PCA,cur_idx,2701,0.27116
merfish,29475,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,29475,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,29475,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,29475,0.0606789,SCVI,cur_idx,1404,0.53363
merfish,29475,0.0606789,SCVI,cur_idx,2303,0.46553
merfish,29475,0.0606789,SCVI,cur_idx,2701,0.46836
merfish,29475,0.0905502,PCA,cur_idx,1404,0.34131
merfish,29475,0.0905502,PCA,cur_idx,2303,0.43818
merfish,29475,0.0905502,PCA,cur_idx,2701,0.35749
merfish,29475,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,29475,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,29475,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,29475,0.0905502,SCVI,cur_idx,1404,0.74603
merfish,29475,0.0905502,SCVI,cur_idx,2303,0.78744
merfish,29475,0.0905502,SCVI,cur_idx,2701,0.69177
merfish,29475,0.1351267,PCA,cur_idx,1404,0.59196
merfish,29475,0.1351267,PCA,cur_idx,2303,0.59794
merfish,29475,0.1351267,PCA,cur_idx,2701,0.53425
merfish,29475,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,29475,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,29475,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,29475,0.1351267,SCVI,cur_idx,1404,0.94566
merfish,29475,0.1351267,SCVI,cur_idx,2303,0.92608
merfish,29475,0.1351267,SCVI,cur_idx,2701,0.93162
merfish,29475,0.2016475,PCA,cur_idx,1404,0.80082
merfish,29475,0.2016475,PCA,cur_idx,2303,0.86275
merfish,29475,0.2016475,PCA,cur_idx,2701,0.81606
merfish,29475,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,29475,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,29475,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,29475,0.2016475,SCVI,cur_idx,1404,1.14879
merfish,29475,0.2016475,SCVI,cur_idx,2303,1.17689
merfish,29475,0.2016475,SCVI,cur_idx,2701,1.19853
merfish,29475,0.3009156,PCA,cur_idx,1404,1.05915
merfish,29475,0.3009156,PCA,cur_idx,2303,1.08418
merfish,29475,0.3009156,PCA,cur_idx,2701,1.15449
merfish,29475,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,29475,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,29475,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,29475,0.3009156,SCVI,cur_idx,1404,1.33208
merfish,29475,0.3009156,SCVI,cur_idx,2303,1.34522
merfish,29475,0.3009156,SCVI,cur_idx,2701,1.37825
merfish,29475,0.4490518,PCA,cur_idx,1404,1.31587
merfish,29475,0.4490518,PCA,cur_idx,2303,1.30417
merfish,29475,0.4490518,PCA,cur_idx,2701,1.33122
merfish,29475,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,29475,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,29475,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,29475,0.4490518,SCVI,cur_idx,1404,1.56862
merfish,29475,0.4490518,SCVI,cur_idx,2303,1.5263
merfish,29475,0.4490518,SCVI,cur_idx,2701,1.60614
merfish,29475,0.6701133,PCA,cur_idx,1404,1.40016
merfish,29475,0.6701133,PCA,cur_idx,2303,1.36786
merfish,29475,0.6701133,PCA,cur_idx,2701,1.50043
merfish,29475,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,29475,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,29475,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,29475,0.6701133,SCVI,cur_idx,1404,1.69249
merfish,29475,0.6701133,SCVI,cur_idx,2303,1.67568
merfish,29475,0.6701133,SCVI,cur_idx,2701,1.84823
merfish,29475,1.0,PCA,cur_idx,1404,1.57296
merfish,29475,1.0,PCA,cur_idx,2303,1.60866
merfish,29475,1.0,PCA,cur_idx,2701,1.56434
merfish,29475,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,29475,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,29475,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,29475,1.0,SCVI,cur_idx,1404,1.85915
merfish,29475,1.0,SCVI,cur_idx,2303,1.91961
merfish,29475,1.0,SCVI,cur_idx,2701,2.00281
merfish,60000,0.027248,PCA,cur_idx,1404,0.11318
merfish,60000,0.027248,PCA,cur_idx,2303,0.10858
merfish,60000,0.027248,PCA,cur_idx,2701,0.16655
merfish,60000,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,60000,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,60000,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,60000,0.027248,SCVI,cur_idx,1404,0.29923
merfish,60000,0.027248,SCVI,cur_idx,2303,0.26815
merfish,60000,0.027248,SCVI,cur_idx,2701,0.25491
merfish,60000,0.0406617,PCA,cur_idx,1404,0.17691
merfish,60000,0.0406617,PCA,cur_idx,2303,0.18101
merfish,60000,0.0406617,PCA,cur_idx,2701,0.21646
merfish,60000,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,60000,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,60000,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,60000,0.0406617,SCVI,cur_idx,1404,0.44538
merfish,60000,0.0406617,SCVI,cur_idx,2303,0.35037
merfish,60000,0.0406617,SCVI,cur_idx,2701,0.38579
merfish,60000,0.0606789,PCA,cur_idx,1404,0.26116
merfish,60000,0.0606789,PCA,cur_idx,2303,0.31256
merfish,60000,0.0606789,PCA,cur_idx,2701,0.24332
merfish,60000,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,60000,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,60000,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,60000,0.0606789,SCVI,cur_idx,1404,0.48477
merfish,60000,0.0606789,SCVI,cur_idx,2303,0.48934
merfish,60000,0.0606789,SCVI,cur_idx,2701,0.52642
merfish,60000,0.0905502,PCA,cur_idx,1404,0.33839
merfish,60000,0.0905502,PCA,cur_idx,2303,0.41955
merfish,60000,0.0905502,PCA,cur_idx,2701,0.35868
merfish,60000,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,60000,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,60000,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,60000,0.0905502,SCVI,cur_idx,1404,0.7907
merfish,60000,0.0905502,SCVI,cur_idx,2303,0.7044
merfish,60000,0.0905502,SCVI,cur_idx,2701,0.74326
merfish,60000,0.1351267,PCA,cur_idx,1404,0.58938
merfish,60000,0.1351267,PCA,cur_idx,2303,0.5388
merfish,60000,0.1351267,PCA,cur_idx,2701,0.51844
merfish,60000,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,60000,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,60000,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,60000,0.1351267,SCVI,cur_idx,1404,0.95424
merfish,60000,0.1351267,SCVI,cur_idx,2303,0.96557
merfish,60000,0.1351267,SCVI,cur_idx,2701,0.89704
merfish,60000,0.2016475,PCA,cur_idx,1404,0.84796
merfish,60000,0.2016475,PCA,cur_idx,2303,0.88607
merfish,60000,0.2016475,PCA,cur_idx,2701,0.83507
merfish,60000,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,60000,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,60000,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,60000,0.2016475,SCVI,cur_idx,1404,1.10996
merfish,60000,0.2016475,SCVI,cur_idx,2303,1.16613
merfish,60000,0.2016475,SCVI,cur_idx,2701,1.14004
merfish,60000,0.3009156,PCA,cur_idx,1404,1.07527
merfish,60000,0.3009156,PCA,cur_idx,2303,1.09979
merfish,60000,0.3009156,PCA,cur_idx,2701,1.11565
merfish,60000,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,60000,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,60000,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,60000,0.3009156,SCVI,cur_idx,1404,1.38081
merfish,60000,0.3009156,SCVI,cur_idx,2303,1.36187
merfish,60000,0.3009156,SCVI,cur_idx,2701,1.40773
merfish,60000,0.4490518,PCA,cur_idx,1404,1.2905
merfish,60000,0.4490518,PCA,cur_idx,2303,1.27102
merfish,60000,0.4490518,PCA,cur_idx,2701,1.3606
merfish,60000,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,60000,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,60000,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,60000,0.4490518,SCVI,cur_idx,1404,1.61328
merfish,60000,0.4490518,SCVI,cur_idx,2303,1.50075
merfish,60000,0.4490518,SCVI,cur_idx,2701,1.61073
merfish,60000,0.6701133,PCA,cur_idx,1404,1.4781
merfish,60000,0.6701133,PCA,cur_idx,2303,1.40587
merfish,60000,0.6701133,PCA,cur_idx,2701,1.49731
merfish,60000,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,60000,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,60000,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,60000,0.6701133,SCVI,cur_idx,1404,1.74631
merfish,60000,0.6701133,SCVI,cur_idx,2303,1.5938
merfish,60000,0.6701133,SCVI,cur_idx,2701,1.7381
merfish,60000,1.0,PCA,cur_idx,1404,1.54495
merfish,60000,1.0,PCA,cur_idx,2303,1.53474
merfish,60000,1.0,PCA,cur_idx,2701,1.6251
merfish,60000,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,60000,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,60000,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,60000,1.0,SCVI,cur_idx,1404,1.9016
merfish,60000,1.0,SCVI,cur_idx,2303,1.916
merfish,60000,1.0,SCVI,cur_idx,2701,1.97652
