dataset,size,quality,algorithm,signal,seed,mi_value
merfish,29475,0.2016475,PCA,ng_idx,2701,0.86795
merfish,29475,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,29475,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,29475,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,29475,0.2016475,SCVI,ng_idx,1404,1.20494
merfish,29475,0.2016475,SCVI,ng_idx,2303,1.19541
merfish,29475,0.2016475,SCVI,ng_idx,2701,1.19897
merfish,29475,0.3009156,Geneformer,ng_idx,1404,0.80503
merfish,29475,0.3009156,Geneformer,ng_idx,2303,0.79745
merfish,29475,0.3009156,Geneformer,ng_idx,2701,0.77273
merfish,29475,0.3009156,PCA,ng_idx,1404,1.06472
merfish,29475,0.3009156,PCA,ng_idx,2303,1.13593
merfish,29475,0.3009156,PCA,ng_idx,2701,1.10592
merfish,29475,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,29475,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,29475,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,29475,0.3009156,SCVI,ng_idx,1404,1.34173
merfish,29475,0.3009156,SCVI,ng_idx,2303,1.4473
merfish,29475,0.3009156,SCVI,ng_idx,2701,1.39428
merfish,29475,0.4490518,Geneformer,ng_idx,1404,0.98095
merfish,29475,0.4490518,Geneformer,ng_idx,2303,1.06981
merfish,29475,0.4490518,Geneformer,ng_idx,2701,1.04553
merfish,29475,0.4490518,PCA,ng_idx,1404,1.19513
merfish,29475,0.4490518,PCA,ng_idx,2303,1.29975
merfish,29475,0.4490518,PCA,ng_idx,2701,1.30938
merfish,29475,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,29475,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,29475,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,29475,0.4490518,SCVI,ng_idx,1404,1.50473
merfish,29475,0.4490518,SCVI,ng_idx,2303,1.60269
merfish,29475,0.4490518,SCVI,ng_idx,2701,1.55052
merfish,29475,0.6701133,Geneformer,ng_idx,1404,1.10015
merfish,29475,0.6701133,Geneformer,ng_idx,2303,1.20611
merfish,29475,0.6701133,Geneformer,ng_idx,2701,1.18325
merfish,29475,0.6701133,PCA,ng_idx,1404,1.41355
merfish,29475,0.6701133,PCA,ng_idx,2303,1.45663
merfish,29475,0.6701133,PCA,ng_idx,2701,1.45239
merfish,29475,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,29475,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,29475,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,29475,0.6701133,SCVI,ng_idx,1404,1.59982
merfish,29475,0.6701133,SCVI,ng_idx,2303,1.71895
merfish,29475,0.6701133,SCVI,ng_idx,2701,1.76421
merfish,29475,1.0,Geneformer,ng_idx,1404,0.95381
merfish,29475,1.0,Geneformer,ng_idx,2303,1.44499
merfish,29475,1.0,Geneformer,ng_idx,2701,1.42489
merfish,29475,1.0,PCA,ng_idx,1404,1.59399
merfish,29475,1.0,PCA,ng_idx,2303,1.60543
merfish,29475,1.0,PCA,ng_idx,2701,1.70318
merfish,29475,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,29475,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,29475,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,29475,1.0,SCVI,ng_idx,1404,1.74801
merfish,29475,1.0,SCVI,ng_idx,2303,1.89412
merfish,29475,1.0,SCVI,ng_idx,2701,1.95865
merfish,60000,0.027248,Geneformer,ng_idx,1404,0.18707
merfish,60000,0.027248,Geneformer,ng_idx,2303,0.16929
merfish,60000,0.027248,Geneformer,ng_idx,2701,0.16658
merfish,60000,0.027248,PCA,ng_idx,1404,0.09946
merfish,60000,0.027248,PCA,ng_idx,2303,0.13942
merfish,60000,0.027248,PCA,ng_idx,2701,0.13892
merfish,60000,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,60000,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,60000,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,60000,0.027248,SCVI,ng_idx,1404,0.31234
merfish,60000,0.027248,SCVI,ng_idx,2303,0.23988
merfish,60000,0.027248,SCVI,ng_idx,2701,0.25727
merfish,60000,0.0406617,Geneformer,ng_idx,1404,0.22248
merfish,60000,0.0406617,Geneformer,ng_idx,2303,0.1804
merfish,60000,0.0406617,Geneformer,ng_idx,2701,0.20132
merfish,60000,0.0406617,PCA,ng_idx,1404,0.18097
merfish,60000,0.0406617,PCA,ng_idx,2303,0.21345
merfish,60000,0.0406617,PCA,ng_idx,2701,0.219
merfish,60000,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,60000,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,60000,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,60000,0.0406617,SCVI,ng_idx,1404,0.39161
merfish,60000,0.0406617,SCVI,ng_idx,2303,0.33628
merfish,60000,0.0406617,SCVI,ng_idx,2701,0.3734
merfish,60000,0.0606789,Geneformer,ng_idx,1404,0.33946
merfish,60000,0.0606789,Geneformer,ng_idx,2303,0.28739
merfish,60000,0.0606789,Geneformer,ng_idx,2701,0.33987
merfish,60000,0.0606789,PCA,ng_idx,1404,0.26072
merfish,60000,0.0606789,PCA,ng_idx,2303,0.26221
merfish,60000,0.0606789,PCA,ng_idx,2701,0.28843
merfish,60000,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,60000,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,60000,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,60000,0.0606789,SCVI,ng_idx,1404,0.55549
merfish,60000,0.0606789,SCVI,ng_idx,2303,0.53247
merfish,60000,0.0606789,SCVI,ng_idx,2701,0.57282
merfish,60000,0.0905502,Geneformer,ng_idx,1404,0.40776
merfish,60000,0.0905502,Geneformer,ng_idx,2303,0.41231
merfish,60000,0.0905502,Geneformer,ng_idx,2701,0.47533
merfish,60000,0.0905502,PCA,ng_idx,1404,0.39978
merfish,60000,0.0905502,PCA,ng_idx,2303,0.37592
merfish,60000,0.0905502,PCA,ng_idx,2701,0.3785
merfish,60000,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,60000,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,60000,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,60000,0.0905502,SCVI,ng_idx,1404,0.79362
merfish,60000,0.0905502,SCVI,ng_idx,2303,0.66754
merfish,60000,0.0905502,SCVI,ng_idx,2701,0.6706
merfish,60000,0.1351267,Geneformer,ng_idx,1404,0.62454
merfish,60000,0.1351267,Geneformer,ng_idx,2303,0.50716
merfish,60000,0.1351267,Geneformer,ng_idx,2701,0.55288
merfish,60000,0.1351267,PCA,ng_idx,1404,0.5351
merfish,60000,0.1351267,PCA,ng_idx,2303,0.51097
merfish,60000,0.1351267,PCA,ng_idx,2701,0.6019
merfish,60000,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,60000,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,60000,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,60000,0.1351267,SCVI,ng_idx,1404,0.96679
merfish,60000,0.1351267,SCVI,ng_idx,2303,1.06106
merfish,60000,0.1351267,SCVI,ng_idx,2701,0.92352
merfish,60000,0.2016475,Geneformer,ng_idx,1404,0.83658
merfish,60000,0.2016475,Geneformer,ng_idx,2303,0.71577
merfish,60000,0.2016475,Geneformer,ng_idx,2701,0.72541
merfish,60000,0.2016475,PCA,ng_idx,1404,0.79715
merfish,60000,0.2016475,PCA,ng_idx,2303,0.857
merfish,60000,0.2016475,PCA,ng_idx,2701,0.85175
merfish,60000,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,60000,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,60000,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,60000,0.2016475,SCVI,ng_idx,1404,1.14704
merfish,60000,0.2016475,SCVI,ng_idx,2303,1.22238
merfish,60000,0.2016475,SCVI,ng_idx,2701,1.19194
merfish,60000,0.3009156,Geneformer,ng_idx,1404,0.88722
merfish,60000,0.3009156,Geneformer,ng_idx,2303,0.83068
merfish,60000,0.3009156,Geneformer,ng_idx,2701,0.8525
merfish,60000,0.3009156,PCA,ng_idx,1404,1.07948
merfish,60000,0.3009156,PCA,ng_idx,2303,1.10646
merfish,60000,0.3009156,PCA,ng_idx,2701,1.12511
merfish,60000,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,60000,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,60000,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,60000,0.3009156,SCVI,ng_idx,1404,1.40207
merfish,60000,0.3009156,SCVI,ng_idx,2303,1.49718
merfish,60000,0.3009156,SCVI,ng_idx,2701,1.36686
merfish,60000,0.4490518,Geneformer,ng_idx,1404,0.98957
merfish,60000,0.4490518,Geneformer,ng_idx,2303,1.05592
merfish,60000,0.4490518,Geneformer,ng_idx,2701,1.16188
merfish,60000,0.4490518,PCA,ng_idx,1404,1.23527
merfish,60000,0.4490518,PCA,ng_idx,2303,1.28943
merfish,60000,0.4490518,PCA,ng_idx,2701,1.32079
merfish,60000,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,60000,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,60000,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,60000,0.4490518,SCVI,ng_idx,1404,1.57733
merfish,60000,0.4490518,SCVI,ng_idx,2303,1.64623
merfish,60000,0.4490518,SCVI,ng_idx,2701,1.51645
merfish,60000,0.6701133,Geneformer,ng_idx,1404,0.93574
merfish,60000,0.6701133,Geneformer,ng_idx,2303,1.27537
merfish,60000,0.6701133,Geneformer,ng_idx,2701,1.24873
merfish,60000,0.6701133,PCA,ng_idx,1404,1.40817
merfish,60000,0.6701133,PCA,ng_idx,2303,1.42044
merfish,60000,0.6701133,PCA,ng_idx,2701,1.46039
merfish,60000,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,60000,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,60000,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,60000,0.6701133,SCVI,ng_idx,1404,1.58707
merfish,60000,0.6701133,SCVI,ng_idx,2303,1.72338
merfish,60000,0.6701133,SCVI,ng_idx,2701,1.73773
merfish,60000,1.0,Geneformer,ng_idx,1404,1.12425
merfish,60000,1.0,Geneformer,ng_idx,2303,1.01388
merfish,60000,1.0,Geneformer,ng_idx,2701,0.96062
merfish,60000,1.0,PCA,ng_idx,1404,1.62044
merfish,60000,1.0,PCA,ng_idx,2303,1.59449
merfish,60000,1.0,PCA,ng_idx,2701,1.66469
merfish,60000,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,60000,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,60000,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,60000,1.0,SCVI,ng_idx,1404,1.90138
merfish,60000,1.0,SCVI,ng_idx,2303,1.89948
merfish,60000,1.0,SCVI,ng_idx,2701,1.88539
shendure,100,0.004,Geneformer,author_day,42,0.16498
shendure,100,0.004,PCA,author_day,42,0.00508
shendure,100,0.004,RandomProjection,author_day,42,0.00854
shendure,100,0.004,SCVI,author_day,42,0.05728
shendure,100,0.0073875,Geneformer,author_day,42,0.22214
shendure,100,0.0073875,PCA,author_day,42,0.03935
shendure,100,0.0073875,RandomProjection,author_day,42,0.02293
shendure,100,0.0073875,SCVI,author_day,42,0.06279
shendure,100,0.0136438,Geneformer,author_day,42,0.22694
shendure,100,0.0136438,PCA,author_day,42,0.05596
shendure,100,0.0136438,RandomProjection,author_day,42,0.03687
shendure,100,0.0136438,SCVI,author_day,42,0.152
shendure,100,0.0251984,Geneformer,author_day,42,0.3249
shendure,100,0.0251984,PCA,author_day,42,0.1697
shendure,100,0.0251984,RandomProjection,author_day,42,0.04601
shendure,100,0.0251984,SCVI,author_day,42,0.26866
shendure,100,0.0465384,Geneformer,author_day,42,0.47459
shendure,100,0.0465384,PCA,author_day,42,0.25842
shendure,100,0.0465384,RandomProjection,author_day,42,0.09726
shendure,100,0.0465384,SCVI,author_day,42,0.45637
shendure,100,0.0859506,Geneformer,author_day,42,0.56498
shendure,100,0.0859506,PCA,author_day,42,0.34247
shendure,100,0.0859506,RandomProjection,author_day,42,0.10402
shendure,100,0.0859506,SCVI,author_day,42,0.65975
shendure,100,0.1587401,Geneformer,author_day,42,0.64673
shendure,100,0.1587401,PCA,author_day,42,0.44754
shendure,100,0.1587401,RandomProjection,author_day,42,0.22562
shendure,100,0.1587401,SCVI,author_day,42,0.86204
shendure,100,0.2931733,Geneformer,author_day,42,0.70218
shendure,100,0.2931733,PCA,author_day,42,0.57723
shendure,100,0.2931733,RandomProjection,author_day,42,0.30873
shendure,100,0.2931733,SCVI,author_day,42,1.17627
shendure,100,0.5414548,Geneformer,author_day,42,0.74231
shendure,100,0.5414548,PCA,author_day,42,0.7569
shendure,100,0.5414548,RandomProjection,author_day,42,0.42512
shendure,100,0.5414548,SCVI,author_day,42,1.29656
shendure,100,1.0,Geneformer,author_day,42,0.83026
shendure,100,1.0,PCA,author_day,42,0.91601
shendure,100,1.0,RandomProjection,author_day,42,0.47368
shendure,100,1.0,SCVI,author_day,42,1.49023
shendure,359,0.004,Geneformer,author_day,42,0.14547
shendure,359,0.004,PCA,author_day,42,0.04302
shendure,359,0.004,RandomProjection,author_day,42,0.00854
shendure,359,0.004,SCVI,author_day,42,0.03154
shendure,359,0.0073875,Geneformer,author_day,42,0.18225
shendure,359,0.0073875,PCA,author_day,42,0.09527
shendure,359,0.0073875,RandomProjection,author_day,42,0.02293
shendure,359,0.0073875,SCVI,author_day,42,0.12614
shendure,359,0.0136438,Geneformer,author_day,42,0.29974
shendure,359,0.0136438,PCA,author_day,42,0.1466
shendure,359,0.0136438,RandomProjection,author_day,42,0.03687
shendure,359,0.0136438,SCVI,author_day,42,0.1957
shendure,359,0.0251984,Geneformer,author_day,42,0.33171
shendure,359,0.0251984,PCA,author_day,42,0.19672
shendure,359,0.0251984,RandomProjection,author_day,42,0.04601
shendure,359,0.0251984,SCVI,author_day,42,0.37559
shendure,359,0.0465384,Geneformer,author_day,42,0.76616
shendure,359,0.0465384,PCA,author_day,42,0.29679
shendure,359,0.0465384,RandomProjection,author_day,42,0.08983
shendure,359,0.0465384,SCVI,author_day,42,0.53249
shendure,359,0.0859506,Geneformer,author_day,42,0.835
shendure,359,0.0859506,PCA,author_day,42,0.37718
shendure,359,0.0859506,RandomProjection,author_day,42,0.10402
shendure,359,0.0859506,SCVI,author_day,42,0.77301
shendure,359,0.1587401,Geneformer,author_day,42,1.04296
shendure,359,0.1587401,PCA,author_day,42,0.52694
shendure,359,0.1587401,RandomProjection,author_day,42,0.23376
shendure,359,0.1587401,SCVI,author_day,42,1.05028
shendure,359,0.2931733,Geneformer,author_day,42,0.62636
shendure,359,0.2931733,PCA,author_day,42,0.64593
shendure,359,0.2931733,RandomProjection,author_day,42,0.31472
shendure,359,0.2931733,SCVI,author_day,42,1.30497
shendure,359,0.5414548,Geneformer,author_day,42,1.09217
shendure,359,0.5414548,PCA,author_day,42,0.78595
shendure,359,0.5414548,RandomProjection,author_day,42,0.42512
shendure,359,0.5414548,SCVI,author_day,42,1.29334
shendure,359,1.0,Geneformer,author_day,42,1.25552
shendure,359,1.0,PCA,author_day,42,0.95714
shendure,359,1.0,RandomProjection,author_day,42,0.47368
shendure,359,1.0,SCVI,author_day,42,1.63259
shendure,1291,0.004,Geneformer,author_day,42,0.15313
shendure,1291,0.004,PCA,author_day,42,0.07065
shendure,1291,0.004,RandomProjection,author_day,42,0.00854
shendure,1291,0.004,SCVI,author_day,42,0.04437
shendure,1291,0.0073875,Geneformer,author_day,42,0.28064
shendure,1291,0.0073875,PCA,author_day,42,0.11204
shendure,1291,0.0073875,RandomProjection,author_day,42,0.02293
shendure,1291,0.0073875,SCVI,author_day,42,0.12359
shendure,1291,0.0136438,Geneformer,author_day,42,0.38784
shendure,1291,0.0136438,PCA,author_day,42,0.1714
shendure,1291,0.0136438,RandomProjection,author_day,42,0.03687
shendure,1291,0.0136438,SCVI,author_day,42,0.22228
shendure,1291,0.0251984,Geneformer,author_day,42,0.38683
shendure,1291,0.0251984,PCA,author_day,42,0.23037
shendure,1291,0.0251984,RandomProjection,author_day,42,0.04601
shendure,1291,0.0251984,SCVI,author_day,42,0.43398
shendure,1291,0.0465384,Geneformer,author_day,42,0.79989
shendure,1291,0.0465384,PCA,author_day,42,0.29069
shendure,1291,0.0465384,RandomProjection,author_day,42,0.08983
shendure,1291,0.0465384,SCVI,author_day,42,0.71597
shendure,1291,0.0859506,Geneformer,author_day,42,0.90853
shendure,1291,0.0859506,PCA,author_day,42,0.3891
shendure,1291,0.0859506,RandomProjection,author_day,42,0.098
shendure,1291,0.0859506,SCVI,author_day,42,0.78434
shendure,1291,0.1587401,Geneformer,author_day,42,1.19366
shendure,1291,0.1587401,PCA,author_day,42,0.54152
shendure,1291,0.1587401,RandomProjection,author_day,42,0.23376
shendure,1291,0.1587401,SCVI,author_day,42,1.28214
shendure,1291,0.2931733,Geneformer,author_day,42,1.22004
shendure,1291,0.2931733,PCA,author_day,42,0.67563
shendure,1291,0.2931733,RandomProjection,author_day,42,0.30873
shendure,1291,0.2931733,SCVI,author_day,42,1.21818
shendure,1291,0.5414548,Geneformer,author_day,42,1.35302
shendure,1291,0.5414548,PCA,author_day,42,0.77875
shendure,1291,0.5414548,RandomProjection,author_day,42,0.42512
shendure,1291,0.5414548,SCVI,author_day,42,1.69827
shendure,1291,1.0,Geneformer,author_day,42,0.86804
shendure,1291,1.0,PCA,author_day,42,1.03127
shendure,1291,1.0,RandomProjection,author_day,42,0.47368
shendure,1291,1.0,SCVI,author_day,42,1.71911
shendure,4641,0.004,Geneformer,author_day,42,0.24441
shendure,4641,0.004,PCA,author_day,42,0.07493
shendure,4641,0.004,RandomProjection,author_day,42,0.00854
shendure,4641,0.004,SCVI,author_day,42,0.13441
shendure,4641,0.0073875,Geneformer,author_day,42,0.29061
shendure,4641,0.0073875,PCA,author_day,42,0.12283
shendure,4641,0.0073875,RandomProjection,author_day,42,0.02293
shendure,4641,0.0073875,SCVI,author_day,42,0.22978
shendure,4641,0.0136438,Geneformer,author_day,42,0.47666
shendure,4641,0.0136438,PCA,author_day,42,0.19041
shendure,4641,0.0136438,RandomProjection,author_day,42,0.03687
shendure,4641,0.0136438,SCVI,author_day,42,0.37288
shendure,4641,0.0251984,Geneformer,author_day,42,0.60862
shendure,4641,0.0251984,PCA,author_day,42,0.22067
shendure,4641,0.0251984,RandomProjection,author_day,42,0.04601
shendure,4641,0.0251984,SCVI,author_day,42,0.69145
shendure,4641,0.0465384,Geneformer,author_day,42,0.96448
shendure,4641,0.0465384,PCA,author_day,42,0.3263
shendure,4641,0.0465384,RandomProjection,author_day,42,0.08983
shendure,4641,0.0465384,SCVI,author_day,42,0.99858
shendure,4641,0.0859506,Geneformer,author_day,42,1.09141
shendure,4641,0.0859506,PCA,author_day,42,0.45157
shendure,4641,0.0859506,RandomProjection,author_day,42,0.10402
shendure,4641,0.0859506,SCVI,author_day,42,1.17318
shendure,4641,0.1587401,Geneformer,author_day,42,1.28098
shendure,4641,0.1587401,PCA,author_day,42,0.62835
shendure,4641,0.1587401,RandomProjection,author_day,42,0.23376
shendure,4641,0.1587401,SCVI,author_day,42,1.58224
shendure,4641,0.2931733,Geneformer,author_day,42,1.44764
shendure,4641,0.2931733,PCA,author_day,42,0.71035
shendure,4641,0.2931733,RandomProjection,author_day,42,0.30873
shendure,4641,0.2931733,SCVI,author_day,42,1.7318
shendure,4641,0.5414548,Geneformer,author_day,42,1.57249
shendure,4641,0.5414548,PCA,author_day,42,0.9285
shendure,4641,0.5414548,RandomProjection,author_day,42,0.42512
shendure,4641,0.5414548,SCVI,author_day,42,2.0045
shendure,4641,1.0,Geneformer,author_day,42,1.75844
shendure,4641,1.0,PCA,author_day,42,1.12697
shendure,4641,1.0,RandomProjection,author_day,42,0.47368
shendure,4641,1.0,SCVI,author_day,42,2.10359
shendure,16681,0.004,Geneformer,author_day,42,0.25426
shendure,16681,0.004,PCA,author_day,42,0.06986
shendure,16681,0.004,RandomProjection,author_day,42,0.00854
shendure,16681,0.004,SCVI,author_day,42,0.16017
shendure,16681,0.0073875,Geneformer,author_day,42,0.32429
shendure,16681,0.0073875,PCA,author_day,42,0.14895
shendure,16681,0.0073875,RandomProjection,author_day,42,0.02293
shendure,16681,0.0073875,SCVI,author_day,42,0.31548
shendure,16681,0.0136438,Geneformer,author_day,42,0.48862
shendure,16681,0.0136438,PCA,author_day,42,0.18933
shendure,16681,0.0136438,RandomProjection,author_day,42,0.03687
shendure,16681,0.0136438,SCVI,author_day,42,0.57023
shendure,16681,0.0251984,Geneformer,author_day,42,0.84102
shendure,16681,0.0251984,PCA,author_day,42,0.23609
shendure,16681,0.0251984,RandomProjection,author_day,42,0.04601
shendure,16681,0.0251984,SCVI,author_day,42,0.86591
shendure,16681,0.0465384,Geneformer,author_day,42,0.72597
shendure,16681,0.0465384,PCA,author_day,42,0.31736
shendure,16681,0.0465384,RandomProjection,author_day,42,0.08983
shendure,16681,0.0465384,SCVI,author_day,42,1.12974
shendure,16681,0.0859506,Geneformer,author_day,42,0.83254
shendure,16681,0.0859506,PCA,author_day,42,0.47237
shendure,16681,0.0859506,RandomProjection,author_day,42,0.10402
shendure,16681,0.0859506,SCVI,author_day,42,1.40892
shendure,16681,0.1587401,Geneformer,author_day,42,0.9807
shendure,16681,0.1587401,PCA,author_day,42,0.59409
shendure,16681,0.1587401,RandomProjection,author_day,42,0.23376
shendure,16681,0.1587401,SCVI,author_day,42,1.63444
shendure,16681,0.2931733,Geneformer,author_day,42,1.7559
shendure,16681,0.2931733,PCA,author_day,42,0.76604
shendure,16681,0.2931733,RandomProjection,author_day,42,0.30873
shendure,16681,0.2931733,SCVI,author_day,42,1.80407
shendure,16681,0.5414548,Geneformer,author_day,42,1.82595
shendure,16681,0.5414548,PCA,author_day,42,0.94357
shendure,16681,0.5414548,RandomProjection,author_day,42,0.42512
shendure,16681,0.5414548,SCVI,author_day,42,2.01321
shendure,16681,1.0,Geneformer,author_day,42,1.26719
shendure,16681,1.0,PCA,author_day,42,1.17349
shendure,16681,1.0,RandomProjection,author_day,42,0.43866
shendure,16681,1.0,SCVI,author_day,42,2.08843
shendure,59948,0.004,Geneformer,author_day,42,0.25774
shendure,59948,0.004,PCA,author_day,42,0.08022
shendure,59948,0.004,RandomProjection,author_day,42,0.00854
shendure,59948,0.004,SCVI,author_day,42,0.23495
shendure,59948,0.0073875,Geneformer,author_day,42,0.3553
shendure,59948,0.0073875,PCA,author_day,42,0.14897
shendure,59948,0.0073875,RandomProjection,author_day,42,0.02293
shendure,59948,0.0073875,SCVI,author_day,42,0.47091
shendure,59948,0.0136438,Geneformer,author_day,42,0.69002
shendure,59948,0.0136438,PCA,author_day,42,0.19384
shendure,59948,0.0136438,RandomProjection,author_day,42,0.03687
shendure,59948,0.0136438,SCVI,author_day,42,0.69926
shendure,59948,0.0251984,Geneformer,author_day,42,0.88893
shendure,59948,0.0251984,PCA,author_day,42,0.27097
shendure,59948,0.0251984,RandomProjection,author_day,42,0.04601
shendure,59948,0.0251984,SCVI,author_day,42,0.99038
shendure,59948,0.0465384,Geneformer,author_day,42,1.05566
shendure,59948,0.0465384,PCA,author_day,42,0.31868
shendure,59948,0.0465384,RandomProjection,author_day,42,0.08983
shendure,59948,0.0465384,SCVI,author_day,42,1.2988
shendure,59948,0.0859506,Geneformer,author_day,42,1.3662
shendure,59948,0.0859506,PCA,author_day,42,0.45904
shendure,59948,0.0859506,RandomProjection,author_day,42,0.10402
shendure,59948,0.0859506,SCVI,author_day,42,1.45691
shendure,59948,0.1587401,Geneformer,author_day,42,1.28596
shendure,59948,0.1587401,PCA,author_day,42,0.62495
shendure,59948,0.1587401,RandomProjection,author_day,42,0.23376
shendure,59948,0.1587401,SCVI,author_day,42,1.759
shendure,59948,0.2931733,Geneformer,author_day,42,1.41485
shendure,59948,0.2931733,PCA,author_day,42,0.75727
shendure,59948,0.2931733,RandomProjection,author_day,42,0.30873
shendure,59948,0.2931733,SCVI,author_day,42,1.93401
shendure,59948,0.5414548,Geneformer,author_day,42,1.89535
shendure,59948,0.5414548,PCA,author_day,42,0.94286
shendure,59948,0.5414548,RandomProjection,author_day,42,0.42512
shendure,59948,0.5414548,SCVI,author_day,42,2.00329
shendure,59948,1.0,Geneformer,author_day,42,1.77958
shendure,59948,1.0,PCA,author_day,42,1.10868
shendure,59948,1.0,RandomProjection,author_day,42,0.47368
shendure,59948,1.0,SCVI,author_day,42,2.16696
shendure,215443,0.004,Geneformer,author_day,42,0.26603
shendure,215443,0.004,PCA,author_day,42,0.07649
shendure,215443,0.004,RandomProjection,author_day,42,0.00854
shendure,215443,0.004,SCVI,author_day,42,0.28815
shendure,215443,0.0073875,Geneformer,author_day,42,0.38962
shendure,215443,0.0073875,PCA,author_day,42,0.15149
shendure,215443,0.0073875,RandomProjection,author_day,42,0.02293
