dataset,size,quality,method,metric,seed,mi_value,umis_per_cell,fitted_mi_value,I_max,I_max_err,u_bar,u_bar_err,A_fit,B_fit,fitted_mi_value_cell,A_cell,A_cell_err,B_cell,B_cell_err,C_cell,C_cell_err
PBMC,46415,0.0115083,RandomProjection,celltype.l3,2701,0.46007,93,0.4688907359242145,2.6292709912800523,0.08475684067123336,3693.7755129471398,401.99168037973953,0.0002707257104539451,0.010363545830047283,1.1738797243780361,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,46415,0.0115083,RandomProjection,protein_counts,42,0.62227,93,0.6504496821221799,3.134272097380032,0.07488594251356676,4741.412007226457,465.7418509030845,0.00021090763647535482,0.01625968533184574,1.4674227037196501,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,46415,0.0115083,RandomProjection,protein_counts,2701,0.62227,93,0.6504496821221799,3.134272097380032,0.07488594251356676,4741.412007226457,465.7418509030845,0.00021090763647535482,0.01625968533184574,1.4674227037196501,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,46415,0.0115083,SCVI,celltype.l3,42,1.97988,93,1.8745416535518826,3.6214647175846673,0.07103855565483103,1031.4046936070893,90.68150665258625,0.0009695515312255765,0.14686216056437362,2.263771319539751,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,46415,0.0115083,SCVI,celltype.l3,2701,1.9841,93,1.8745416535518826,3.6214647175846673,0.07103855565483103,1031.4046936070893,90.68150665258625,0.0009695515312255765,0.14686216056437362,2.263771319539751,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,46415,0.0115083,SCVI,protein_counts,42,2.27601,93,2.222244041846224,5.106424081480494,0.08165791322002708,5215.661427112371,569.9483994066363,0.00019173023670626677,0.2275434018531719,2.8579151051853007,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,46415,0.0115083,SCVI,protein_counts,2701,2.2709,93,2.222244041846224,5.106424081480494,0.08165791322002708,5215.661427112371,569.9483994066363,0.00019173023670626677,0.2275434018531719,2.8579151051853007,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,46415,0.02422,Geneformer,celltype.l3,42,2.33243,196,2.183753566552017,3.0501093218746864,0.21710977131512213,478.59525048735645,123.30054059478849,0.0020894482320534813,0.14334429316433628,2.0698618789191774,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,46415,0.02422,Geneformer,celltype.l3,2701,2.23582,196,2.183753566552017,3.0501093218746864,0.21710977131512213,478.59525048735645,123.30054059478849,0.0020894482320534813,0.14334429316433628,2.0698618789191774,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,46415,0.02422,Geneformer,protein_counts,42,2.28922,196,2.4699243530333983,3.613139541198347,0.2844257299060067,785.7823531683921,273.45533287399905,0.0012726170242534085,0.19055681682840953,2.5076056823573465,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,46415,0.02422,Geneformer,protein_counts,2701,2.51026,196,2.4699243530333983,3.613139541198347,0.2844257299060067,785.7823531683921,273.45533287399905,0.0012726170242534085,0.19055681682840953,2.5076056823573465,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,46415,0.02422,PCA,celltype.l3,42,1.70155,196,1.694721433373466,3.2607573559711907,0.10082661876711081,1682.9157823974967,211.29745406497523,0.0005942067989732625,0.054589505743320554,1.9223237687171584,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,46415,0.02422,PCA,celltype.l3,2701,1.71,196,1.694721433373466,3.2607573559711907,0.10082661876711081,1682.9157823974967,211.29745406497523,0.0005942067989732625,0.054589505743320554,1.9223237687171584,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,46415,0.02422,PCA,protein_counts,42,1.85929,196,1.8146905098178152,4.00723979114254,0.11086417156591759,4242.2590959906765,615.8240894304049,0.00023572346180955606,0.06095390928632427,2.18043166552193,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,46415,0.02422,PCA,protein_counts,2701,1.88762,196,1.8146905098178152,4.00723979114254,0.11086417156591759,4242.2590959906765,615.8240894304049,0.00023572346180955606,0.06095390928632427,2.18043166552193,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,46415,0.02422,RandomProjection,celltype.l3,42,0.67631,196,0.762662253504125,2.6292709912800523,0.08475684067123336,3693.7755129471398,401.99168037973953,0.0002707257104539451,0.010363545830047283,1.1738797243780361,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,46415,0.02422,RandomProjection,celltype.l3,2303,0.82382,196,0.762662253504125,2.6292709912800523,0.08475684067123336,3693.7755129471398,401.99168037973953,0.0002707257104539451,0.010363545830047283,1.1738797243780361,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,46415,0.02422,RandomProjection,celltype.l3,2701,0.66461,196,0.762662253504125,2.6292709912800523,0.08475684067123336,3693.7755129471398,401.99168037973953,0.0002707257104539451,0.010363545830047283,1.1738797243780361,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,46415,0.02422,RandomProjection,protein_counts,42,0.93075,196,1.0037218044732408,3.134272097380032,0.07488594251356676,4741.412007226457,465.7418509030845,0.00021090763647535482,0.01625968533184574,1.4674227037196501,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,46415,0.02422,RandomProjection,protein_counts,2303,0.99194,196,1.0037218044732408,3.134272097380032,0.07488594251356676,4741.412007226457,465.7418509030845,0.00021090763647535482,0.01625968533184574,1.4674227037196501,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,46415,0.02422,RandomProjection,protein_counts,2701,0.98609,196,1.0037218044732408,3.134272097380032,0.07488594251356676,4741.412007226457,465.7418509030845,0.00021090763647535482,0.01625968533184574,1.4674227037196501,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,46415,0.02422,SCVI,celltype.l3,42,2.33967,196,2.32275638189287,3.6214647175846673,0.07103855565483103,1031.4046936070893,90.68150665258625,0.0009695515312255765,0.14686216056437362,2.263771319539751,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,46415,0.02422,SCVI,celltype.l3,2701,2.25785,196,2.32275638189287,3.6214647175846673,0.07103855565483103,1031.4046936070893,90.68150665258625,0.0009695515312255765,0.14686216056437362,2.263771319539751,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,46415,0.02422,SCVI,protein_counts,42,2.67331,196,2.7288466569890164,5.106424081480494,0.08165791322002708,5215.661427112371,569.9483994066363,0.00019173023670626677,0.2275434018531719,2.8579151051853007,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,46415,0.02422,SCVI,protein_counts,2701,2.72368,196,2.7288466569890164,5.106424081480494,0.08165791322002708,5215.661427112371,569.9483994066363,0.00019173023670626677,0.2275434018531719,2.8579151051853007,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,46415,0.050973,Geneformer,celltype.l3,42,2.61259,413,2.5070686610765156,3.0501093218746864,0.21710977131512213,478.59525048735645,123.30054059478849,0.0020894482320534813,0.14334429316433628,2.0698618789191774,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,46415,0.050973,Geneformer,celltype.l3,2701,2.54743,413,2.5070686610765156,3.0501093218746864,0.21710977131512213,478.59525048735645,123.30054059478849,0.0020894482320534813,0.14334429316433628,2.0698618789191774,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,46415,0.050973,Geneformer,protein_counts,42,3.1395,413,2.853569556933194,3.613139541198347,0.2844257299060067,785.7823531683921,273.45533287399905,0.0012726170242534085,0.19055681682840953,2.5076056823573465,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,46415,0.050973,Geneformer,protein_counts,2701,3.08325,413,2.853569556933194,3.613139541198347,0.2844257299060067,785.7823531683921,273.45533287399905,0.0012726170242534085,0.19055681682840953,2.5076056823573465,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,46415,0.050973,PCA,celltype.l3,42,2.05063,413,2.1203797986073902,3.2607573559711907,0.10082661876711081,1682.9157823974967,211.29745406497523,0.0005942067989732625,0.054589505743320554,1.9223237687171584,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,46415,0.050973,PCA,celltype.l3,2303,1.97728,413,2.1203797986073902,3.2607573559711907,0.10082661876711081,1682.9157823974967,211.29745406497523,0.0005942067989732625,0.054589505743320554,1.9223237687171584,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,46415,0.050973,PCA,celltype.l3,2701,2.03308,413,2.1203797986073902,3.2607573559711907,0.10082661876711081,1682.9157823974967,211.29745406497523,0.0005942067989732625,0.054589505743320554,1.9223237687171584,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,46415,0.050973,PCA,protein_counts,42,2.31479,413,2.288015914759822,4.00723979114254,0.11086417156591759,4242.2590959906765,615.8240894304049,0.00023572346180955606,0.06095390928632427,2.18043166552193,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,46415,0.050973,PCA,protein_counts,2303,2.20913,413,2.288015914759822,4.00723979114254,0.11086417156591759,4242.2590959906765,615.8240894304049,0.00023572346180955606,0.06095390928632427,2.18043166552193,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,46415,0.050973,PCA,protein_counts,2701,2.34183,413,2.288015914759822,4.00723979114254,0.11086417156591759,4242.2590959906765,615.8240894304049,0.00023572346180955606,0.06095390928632427,2.18043166552193,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
PBMC,46415,0.050973,RandomProjection,celltype.l3,42,1.15161,413,1.123833747099753,2.6292709912800523,0.08475684067123336,3693.7755129471398,401.99168037973953,0.0002707257104539451,0.010363545830047283,1.1738797243780361,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,46415,0.050973,RandomProjection,celltype.l3,2701,1.15161,413,1.123833747099753,2.6292709912800523,0.08475684067123336,3693.7755129471398,401.99168037973953,0.0002707257104539451,0.010363545830047283,1.1738797243780361,22.078923492378006,50.85706998358089,1.2811248719270925,1.8738723243740403,1.1739350888829843,0.0044008311596572145
PBMC,46415,0.050973,RandomProjection,protein_counts,42,1.39968,413,1.413610907557118,3.134272097380032,0.07488594251356676,4741.412007226457,465.7418509030845,0.00021090763647535482,0.01625968533184574,1.4674227037196501,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,46415,0.050973,RandomProjection,protein_counts,2701,1.39968,413,1.413610907557118,3.134272097380032,0.07488594251356676,4741.412007226457,465.7418509030845,0.00021090763647535482,0.01625968533184574,1.4674227037196501,32.276501343365894,52.42725273908582,1.2646690696240785,1.7015077257855573,1.467524203136347,0.10617682045863089
PBMC,46415,0.050973,SCVI,celltype.l3,42,2.69074,413,2.7301298932908504,3.6214647175846673,0.07103855565483103,1031.4046936070893,90.68150665258625,0.0009695515312255765,0.14686216056437362,2.263771319539751,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,46415,0.050973,SCVI,celltype.l3,2701,2.67825,413,2.7301298932908504,3.6214647175846673,0.07103855565483103,1031.4046936070893,90.68150665258625,0.0009695515312255765,0.14686216056437362,2.263771319539751,63.20919377552325,29.437524352322047,0.3462301128441859,0.1900368541911114,2.365571067023558,0.00847082387297237
PBMC,46415,0.050973,SCVI,protein_counts,42,3.27695,413,3.229770353610803,5.106424081480494,0.08165791322002708,5215.661427112371,569.9483994066363,0.00019173023670626677,0.2275434018531719,2.8579151051853007,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,46415,0.050973,SCVI,protein_counts,2701,3.28921,413,3.229770353610803,5.106424081480494,0.08165791322002708,5215.661427112371,569.9483994066363,0.00019173023670626677,0.2275434018531719,2.8579151051853007,9774252.425063113,241249148.8612252,0.08986066508511048,0.11356655225623379,4.475192563524752,5.439720557293852
PBMC,46415,0.1072766,Geneformer,celltype.l3,42,1.8654,869,2.7393974952342455,3.0501093218746864,0.21710977131512213,478.59525048735645,123.30054059478849,0.0020894482320534813,0.14334429316433628,2.0698618789191774,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,46415,0.1072766,Geneformer,celltype.l3,2701,2.79401,869,2.7393974952342455,3.0501093218746864,0.21710977131512213,478.59525048735645,123.30054059478849,0.0020894482320534813,0.14334429316433628,2.0698618789191774,46.54941842384922,19.845054942571885,0.4494386459767371,0.21241233648522173,2.1147621035911044,0.03935424498716203
PBMC,46415,0.1072766,Geneformer,protein_counts,42,1.91129,869,3.152875867557472,3.613139541198347,0.2844257299060067,785.7823531683921,273.45533287399905,0.0012726170242534085,0.19055681682840953,2.5076056823573465,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,46415,0.1072766,Geneformer,protein_counts,2701,3.42861,869,3.152875867557472,3.613139541198347,0.2844257299060067,785.7823531683921,273.45533287399905,0.0012726170242534085,0.19055681682840953,2.5076056823573465,119.56233930177929,42.81112012221043,0.7564268431011433,0.4769561955756186,2.51860998507392,0.015319460293116911
PBMC,46415,0.1072766,PCA,celltype.l3,42,2.36102,869,2.4987290051627933,3.2607573559711907,0.10082661876711081,1682.9157823974967,211.29745406497523,0.0005942067989732625,0.054589505743320554,1.9223237687171584,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,46415,0.1072766,PCA,celltype.l3,2701,2.34139,869,2.4987290051627933,3.2607573559711907,0.10082661876711081,1682.9157823974967,211.29745406497523,0.0005942067989732625,0.054589505743320554,1.9223237687171584,26.57445352606746,26.369406203257274,0.8402577452502605,0.5750224384378163,1.9242105491756272,1.8414895575666255
PBMC,46415,0.1072766,PCA,protein_counts,42,2.64978,869,2.742605824631913,4.00723979114254,0.11086417156591759,4242.2590959906765,615.8240894304049,0.00023572346180955606,0.06095390928632427,2.18043166552193,37.70734074829012,33.7399393248818,1.0232741577641558,0.834642513907809,2.1811200720708706,0.7497225161917949
